tier;name;code;account_prefix;parent;list;priority;fixed_time;status;sources;source_count;variant_count;notes
2;alle PSK-Kontoauszüge aus Finanzstoß auf PSK-Stoß sortieren;;;Checkliste bei Unordnung in Finanzunterlagen;Checkliste bei Unordnung in Finanzunterlagen;55.0;;active;kurtdoku;1;0;type=event, item_type=action
2;alle Unterlagen zu Bausparverträgen in Bausparmappe einordnen;;;Checkliste bei Unordnung in Finanzunterlagen;Checkliste bei Unordnung in Finanzunterlagen;55.0;;active;kurtdoku;1;0;type=event, item_type=action
2;alle Unterlagen zu Versicherungen aus Finanzstoß auf Versicherungsstoß sortieren;;;Checkliste bei Unordnung in Finanzunterlagen;Checkliste bei Unordnung in Finanzunterlagen;55.0;;active;kurtdoku;1;0;type=event, item_type=action
2;alle Unterlagen zu Wertpapierdepot in Wertpapiermappe einordnen;;;Checkliste bei Unordnung in Finanzunterlagen;Checkliste bei Unordnung in Finanzunterlagen;55.0;;active;kurtdoku;1;0;type=event, item_type=action
2;Am Monatsersten Sparkarte mitnehmen;;;Checkliste Geldprüfung;Checkliste Geldprüfung;75.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Anfrage an S-Bausparkasse wg. alten Beraterunterlagen von Mama und Papa (?);;;;Liste_nachmittags;1.646;;active;old_cs;1;0;duration=30min
2;Anhören eigene Tonträger;;RW;;;0;;retired;window_logger_vb5;1;0;combo box item, account=RW
2;Anhören Ö1-Sendungen;;TV;;;0;;retired;window_logger_vb5;1;0;combo box item, account=TV
2;Anlagewerte ermitteln, die unter ihrer Benchmark liegen (die für ihre Laufzeit zu geringen Ertrag haben);;;Checkliste jährliche Geldprüfung;Checkliste jährliche Geldprüfung;52.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Annahme Facebook-Requests;;CS;;;0;;retired;window_logger_vb5;1;0;combo box item, account=CS
2;Anpassung Dokumentationen an neue KS-Struktur;;KS;;;0;;needs_review;taskliste;1;0;
2;Anschaffung eines neuen Akkus für das E-Quad;;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Anschaffung eines RAID-Controllers;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Christian Steffek, status=verworfen (passt nicht zum Sicherungskonzept)
2;Ansehen Livestreams von Musikern auf Twitch und Youtube (Mario Accordion, Chris Konz);;RA;;;0;;needs_review;taskliste;1;0;
2;Ansehen und Eingabe der von Papa bekommenen Videokassetten;;RW;;;0;;needs_review;taskliste;1;0;
2;Ansehen Youtube-Videos (the Lamb);RAYTTL;;;Liste_nachmittags;0;;retired;old_cs;1;0;duration=15min
2;Ansehen Youtube-Videos über Elektrofahrzeuge;;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Antwort Pirni;RAMAPI;;;Liste_nachmittags;1.646;;active;old_cs;1;0;duration=30min
2;Antwort W. Adams (Lyrics);;MU;;;0;;needs_review;taskliste;1;0;
2;Arbeit im Bundesrechenzentrum;;BR;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Arbeitszeit absolvieren (siehe Dokumentation BRZG);;;Checkliste BRZG;Checkliste BRZG;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Arztbesuch;;;Checkliste bekannte Beschwerden;Checkliste bekannte Beschwerden;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Aufarbeitung alter Mails;;IN;;;0;;needs_review;taskliste;1;0;
2;Aufbereitung Dokumentation Ende 2020 für Bernhard;;KS;;;0;;needs_review;taskliste;1;0;
2;Auflistung Ordner im Wohnzimmer;;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=60min
2;Auflistung Papierstöße;;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=60min
2;Aufnahme Katzenpeter geht und geht, Put in you, Was wird aus mir...;;MU;;;0;;needs_review;taskliste;1;0;
2;Aufnahme Life on Miles;;MU;;;0;;needs_review;taskliste;1;0;
2;Aufruf um Geldspende für WhyT / Net4u;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=WhyT (Herr Schönböck), status=erfüllt
2;Aufräumen und Reinigungstätigkeiten;;WF;;;0;;needs_review;taskliste;1;0;
2;Aufräumen Unterlagen Termin Corona-Test / AKH-Ambulanz / Gurgeltest;;GE;;;0;;needs_review;taskliste;1;0;
2;Aufstehen (bekannt);;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Aufsuchen eines Psychologen;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Diana Griffin, Sweetdevil7, Toni Smojka, status=Termin ausgemacht
2;Auftritt als Live-Musiker mit Keyboard (Schnitt);;MU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=nach Auftrittsvereinbarung, offerable=True
2;Auftritt Robert;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Aufwandserfassung (60' pro Tag von insgesamt ', ab 4.12.2022 nachzuholen);;KS;;;0;;needs_review;taskliste;1;0;
2;aus der großen Börse mindestens 50 Euro in die kleine Börse transferieren;;;Checkliste Aufstockung kleine Börse;Checkliste Aufstockung kleine Börse;75.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Aus Restlaufzeiten und Renditen für jeden Anlagewert Ertrag pro Jahr berechnen;;;Checkliste jährliche Geldprüfung;Checkliste jährliche Geldprüfung;52.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Ausborgen E-Rad;;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Ausborgen E-Roller;;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Ausborgen Segway (Praterstern);;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=bei Schönwetter, offerable=True
2;Ausborgen von Karaoke-CD's für eine Einlage bei einer Party am 16.5.2007;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Christian Jindra, status=durchgeführt
2;ausfährliche Mail an Renate wg. langem Telefonat (siehe Themen);;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=30min
2;ausführliche Inventarüberprüfung (ganze Wohnung);;WF;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Ausmachen Termin Kontrolle Zahnarzt;;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-05-02, start=08:10, dur=10min, prio=1.845
2;Ausmisten Wohnungsunterlagen Papa (Rechnungen nur 10 Jahre lang aufheben) (60', Pri. 1,8);;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=60min
2;Aussortieren weiterer Hausrat;;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=10min
2;Auswertung Blutdruckliste (Dr. Hariri);;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-04-29, start=16:00, dur=70min, prio=1.85
2;Auswertung Gesundenuntersuchung (Dr. Hariri);;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-04-10, start=13:00, dur=70min, prio=1.85
2;Außentemperatur prüfen (bekannt);;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Baden gehen;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Erwin Woloch, status=abgelehnt / verworfen
2;Baden gehen (bei heißem Wetter);;GE;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=bei Temperatur ab 30°C, offerable=True
2;Baden gehen (bei Schönwetter);;GE;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=bei Schönwetter, offerable=True
2;Beantwortung Mail Robert Wehofer;;RW;;;0;;needs_review;taskliste;1;0;
2;Bearb. 88.6-Wertungen und -Postings;;RW;;;0;;needs_review;taskliste;1;0;
2;Bearb. Antrittsbericht Erw.vertretung Papa;;;;;0;;active;windowlog_corrector;1;0;window-to-activity mapping rule
2;Bearb. Essensplan (Aufwertung nicht gekommene);LEEPAN;;;Liste_nachmittags;0;;retired;old_cs;1;0;duration=10min
2;Bearb. Essensplan (Lebensmittel ohne forcierte Preise);LEEPFP;;;Liste_untertags;0;;retired;old_cs;1;0;duration=10min
2;Bearb. Ohrwürmer (Charts);RWOWCH;;;Liste_nachmittags;0;;active;old_cs;1;0;duration=5min
2;Bearb. Skripts;;RB;;;0;;retired;window_logger_vb5;1;0;combo box item, account=RB
2;Bearb.Ohrwürmer (durchzunehmende aus Charts);RWOWDC;;;Liste_Abendzeremonie;0;;active;old_cs;1;0;duration=2min
2;Bearb.Ohrwürmer (durchzunehmende aus Liste);RWOWDL;;;Liste_Abendzeremonie;0;;active;old_cs;1;0;duration=2min
2;Bearb.Ohrwürmer (durchzunehmende);RWOWDN;;;;0;;active;old_cs;1;0;duration=5min
2;Bearb.Ohrwürmer(Charts);RWOMCH;;;Liste_Morgentoilette;0;;active;old_cs;1;0;duration=9min
2;Bearbeitung der Essensdatenbank;;LE;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Bearbeitung fällige Finanzpapiere;;FI;;;0;;needs_review;taskliste;1;0;
2;Befundbesprechung AKH (Neurochirurgische Ambulanz);;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-05-22, start=12:00, dur=60min, prio=1.845
2;Beginn eines eigenen Livestreams mit Live-Musik;;MU;;;0;;needs_review;taskliste;1;0;
2;Benchmark-Werte berechnen (welche neu abschließbaren Anlagen haben zu Laufzeit besten Ertrag?);;;Checkliste jährliche Geldprüfung;Checkliste jährliche Geldprüfung;52.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Bereinigung nicht vorhandene / doppelte Titel in Ähnlichkeitsdatenbank;;RW;;;0;;needs_review;taskliste;1;0;
2;Bereinigung Papa's Mails (Abmelden aller Newsletter, Löschen aller Mails);;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=60min
2;Bescheid über Freibetrag in der Arbeit abgeben;;;Checkliste bei Zusendung Finanzausgleich;Checkliste bei Zusendung Finanzausgleich;0;;active;kurtdoku;1;0;type=event, item_type=action
2;Bescherung (Heiliger Abend);;MU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Beschriftung Handybilder;;AU;;;0;;needs_review;taskliste;1;0;
2;Besuch Ampera-Treffen (bis 1/2013 abgerechnet);;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=nach Einladung, offerable=False
2;Besuch Andrea / Franzi (mit Singen);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=wenn eingeladen, offerable=False
2;Besuch Beer and Songs (nach 1. Besuch);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Bier&Brot Karaoke (Stand 28.2.2015);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=bei Veranstaltung, offerable=False
2;Besuch Bierpub Remi Demi (Vorkalk.);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch des Favoritner Kultur-Kellers mit Live-Karaoke am 12.7.2007 (eventuell unter Nichtausnutzung des günstigen Wegs);;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Mama, status=in Prioritätenliste aufgenommen
2;Besuch des TI-99-Treffens (abgerechnet bis März 2014);;CS;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=Mi., offerable=True
2;Besuch diverser Mitarbeiterevents (Schätzung);;BR;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Donauinselfest;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=1x/Jahr, offerable=False
2;Besuch Edmund Herzig;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=nie, offerable=False
2;Besuch Erich's Karaoke (14. Bezirk);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Erich's Karaoke (22. Bezirk);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=wenn Veranstaltung stattfindet, offerable=False
2;Besuch Erich's Karaoke (Prater) (aktuell);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=bei Veranstaltung, offerable=True
2;Besuch Geburtstagsfeier Erwin's Schwestern;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Gerro's Karaoke und Musikclub (Vorkalk.) (Einpack. 19:35);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=Do., Fr., Sa., offerable=True
2;Besuch Goleador (neuer Name);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Jonas-Karaoke;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke (abgerissenes!) Cantina Loco (Donauinsel) (bei Schönwetter);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=Sommer (wenn überhaupt), offerable=False
2;Besuch Karaoke Babuder's (Vorkalk.);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Club Fragezeichen (Nachkalk. 29.2.2012);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Do bin i do bleib i;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Exzess;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Favoritner Kultur-Keller (Di.);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke im SOHO 3;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Inseltreff Barbados (Vorkalkulation);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Kais Asian Food (Gürtel);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Kistlalm (Vorkalkulation);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=Do.-Sa., offerable=True
2;Besuch Karaoke Lemmon (Wochenende);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Mai Kai;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke MAYA (Vorkalkulation);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Reginas (Vorkalk.);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Ro:ses (Vorkalkulation);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Rotunde (nach 1.8.2014);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Schutzhaus (Stand 10.3.2012);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=bei Veranstaltung, offerable=False
2;Besuch Karaoke Sing your song (Eschenbachg.);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke SOHO 1 (Millenium Tower) (Einpacken 19:00);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Strebersdorfer Platz'l;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Subway (19:50 Beginn Einpacken);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Sue & Laune;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Suppentopf (laut div. Nachkalk. komplett);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=nie (aufgelassen), offerable=False
2;Besuch Karaoke Sylvesterpfad;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=31.12., offerable=False
2;Besuch Karaoke Thego;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke Tivoli;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=Fr., offerable=True
2;Besuch Karaoke Unikat (Nachkalk. 17.2.2011);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=Do. 19:30-23:15, offerable=True
2;Besuch Karaoke Zum Wahnsinn (Vorkalk.);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke-Club (Cafe Kriemhild);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Karaoke4You (nach 1. Besuch);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Liederabend Kagraner Platz;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Live-Karaoke Favoritner Kultur-Keller;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Nan (Vorkalk.);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Nico's Karaoke;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Randy's Karaoke (aktuell);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=nie, offerable=True
2;Besuch Rockpub;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=Mi., Do., offerable=True
2;Besuch Terrassencafe Erdberg;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch von Christkindlmärkten;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch von Spielwarengeschäften;;CS;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch von Theaterstück in Volksheim;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Erwin Woloch, status=abgelehnt
2;Besuch von Weihnachtsausstellungen;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Weihnachtsausstellung (Rathaus);;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Besuch Weihnachtskonzert;;AU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Bett machen (bekannt);;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Blutdruck messen (Forderung von Renate);GEBMBM;;;Liste_Morgentoilette;0;;active;old_cs;1;0;duration=2min
2;Chat in MSN Messenger;;RW;;;0;;retired;window_logger_vb5;1;0;combo box item, account=RW
2;Checkliste Abendzeremonie;;;Checkliste Lebenserhaltung;Checkliste Lebenserhaltung;70.0;;active;kurtdoku;1;0;type=named, item_type=sub_checklist_blocking
2;Checkliste Apothekengang;;;Checkliste Termin Apothekengang;Checkliste Termin Apothekengang;65.0;;active;kurtdoku;1;0;type=named, item_type=sub_checklist_blocking
2;Checkliste Arztbesuch;;;Checkliste bei Termin Arztbesuch;Checkliste bei Termin Arztbesuch;65.0;;active;kurtdoku;1;0;type=event, item_type=sub_checklist_blocking
2;Checkliste bei Fortgehen;;;Checkliste Einkauf;Checkliste Einkauf;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Checkliste Bewegung;;;Checkliste Untertags;Checkliste Untertags;55.0;;active;kurtdoku;1;0;type=named, item_type=sub_checklist_blocking
2;Checkliste Ein Mitbringsel versorgen;;;Checkliste Versorgung Mitbringsel;Checkliste Versorgung Mitbringsel;60.0;;active;kurtdoku;1;0;type=named, item_type=sub_checklist_blocking
2;Checkliste Freizeit;;;Checkliste Untertags;Checkliste Untertags;55.0;;active;kurtdoku;1;0;type=named, item_type=sub_checklist_blocking
2;Checkliste Geldprüfung;;;Checkliste bei Fortgehen;Checkliste bei Fortgehen;75.0;;active;kurtdoku;1;0;type=event, item_type=sub_checklist_blocking
2;Checkliste Hausarbeit;;;Checkliste Untertags;Checkliste Untertags;55.0;;active;kurtdoku;1;0;type=named, item_type=sub_checklist_blocking
2;Checkliste Heimkunft;;;Checkliste Einkauf;Checkliste Einkauf;65.0;;active;kurtdoku;1;0;type=named, item_type=sub_checklist_blocking
2;Checkliste Morgen;;;Checkliste bei Aufstehen;Checkliste bei Aufstehen;65.0;;active;kurtdoku;1;0;type=event, item_type=sub_checklist_blocking
2;Checkliste Nachmittag/Abend;;;Checkliste bei Aufstehen;Checkliste bei Aufstehen;65.0;;active;kurtdoku;1;0;type=event, item_type=sub_checklist_blocking
2;Checkliste Untertags;;;Checkliste bei Aufstehen;Checkliste bei Aufstehen;65.0;;active;kurtdoku;1;0;type=event, item_type=sub_checklist_blocking
2;Datensicherung (inkl. H:\Daten\Radio Würmchen\WAV's!);;PC;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Datensicherung PC;;PC;;;0;;needs_review;taskliste;1;0;
2;der Außentemparatur entsprechend anziehen, evtl. Wäsche wechseln (bekannt);;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Disposition über getestete, abzugebende Dinge aus meinem Keller;RWREVK;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=10min
2;div. Computerspiele;;CS;;;0;;retired;window_logger_vb5;1;0;combo box item, account=CS
2;Div. HP-Aufgaben;;HP;;;0;;retired;window_logger_vb5;1;0;combo box item, account=HP
2;Dokumentation des PC-Wechsels Sommer 2021;;PC;;;0;;needs_review;taskliste;1;0;
2;Dokumentation Meine Anwendungen und ich Teil 2;;PC;;;0;;needs_review;taskliste;1;0;
2;Durchführung anfallender Dokumentationen;;GE;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=immer, offerable=True
2;Durchgehen des Liste der offenen Punkte;;;Checkliste Hausarbeit;Checkliste Hausarbeit;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Eingabe der Radioscans;;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=solange Radioscans vorhanden, offerable=True
2;Einkauf (?);LEEKBI;;;Liste_mittags;0;;active;old_cs;1;0;duration=60min
2;Einkauf (BILLA Ederg.) / Laufen;LEEKBI;;;Lebenserhaltung;1.841;;active;csv;1;0;
2;Einkaufszettel erstellen;;;Checkliste Einkauf;Checkliste Einkauf;0;;active;kurtdoku;1;0;type=named, item_type=action
2;Einladung meiner Eltern zum Essen zu meinem Geburtstag;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Papa, status=veraltet (Termin vorbei)
2;Einladung zu einer Familienfeier (durch Papa);;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Irene+Seppi Unterberger, status=durchgeführt
2;Einladung zu Martha's Geburtstagsfeier in Laxenburg am 24.8.2007;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Mama / Papa (Martha Woloch?), status=veraltet (Datum vorbei)
2;Einordnen Vertragsinformationen zu Versicherungen;;FI;;;0;;needs_review;taskliste;1;0;
2;Einpacken Blutdruckmeßgerät, evtl. Befunde für Dr. Hariri;;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-04-29, start=15:50, dur=10min, prio=1.85
2;Einpacken für Nachbarschaftsfest;;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-06-14, start=13:00, dur=90min, prio=1.845
2;Einstellung der Dokumentationen;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Dr. Hariri, status=verworfen
2;Einstellung der Essensdatenbank;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Dr. Hariri, status=vorläufig verworfen
2;Eintragen noch nie aufgeführter Titel in Probenplan;;MU;;;0;;needs_review;taskliste;1;0;
2;Einziehung des Videos über das Teambuilding-Seminar im BRZ von YouTube;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Johann Brandstetter, status=durchgeführt
2;Einüben neuer Keyboard-Titel;;MU;;;0;;needs_review;taskliste;1;0;
2;Entwicklung Status-Dashboard (Ampel);;KS;;;0;;needs_review;taskliste;1;0;
2;Ergänzung Lebensdokumentation um Ordnung der gesundheitsrelevanten Unterlagen;;LE;;;0;;needs_review;taskliste;1;0;
2;Ergänzung Personendatenbank um Daten aus Kandidatenliste für Klassentreffen 2023 (sofern aktuell);;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=10min
2;Erträge zusammenzählen und Prozentwert über alle Anlagen zusammen berechnen;;;Checkliste jährliche Geldprüfung;Checkliste jährliche Geldprüfung;52.0;;active;kurtdoku;1;0;type=named, item_type=action
2;etwas zum Muttertag unternehmen;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Erwin Woloch, status=verworfen
2;Eventuelle Medikamente nehmen;;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Evtl. Medikament nehmen;;;Checkliste Abendzeremonie;Checkliste Abendzeremonie;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;evtl. Medikamente nehmen;GEMNMN;;;Liste_Morgentoilette;0;;retired;old_cs;1;0;duration=2min
2;Experiment mit Spielzeugbuggy;;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=immer, offerable=False
2;Experimente mit Lego-Loks;;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;externe Karaoke-Veranstaltung (bei € 230 Gage);;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Fahrt Li'l Motorized Beamer;;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Fahrt mit ferngesteuertem Auto (Stand 22.9.2010);;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Fahrt mit RC-Gabelstapler;;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Fahrt von AKH ins BRZ;;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-05-22, start=13:10, dur=30min, prio=1.845
2;Fahrt zu Befundbesprechung AKH (Neurochirurgische Ambulanz);;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-05-22, start=11:00, dur=60min, prio=1.845
2;Fahrt zu Klassentreffen (Brendl);;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-05-03, start=17:45, dur=15min, prio=1.85
2;Fahrt zu Nachbarschaftsfest;;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-06-14, start=14:30, dur=30min, prio=1.845
2;Fernsehen;;TV;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Finanzanlagendatenbank auf D-Platte sichern;;;Checkliste monatliche Geldabrechnung;Checkliste monatliche Geldabrechnung;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Finanzanlagenstand ausdrucken, lochen und in Timer einheften;;;Checkliste monatliche Geldabrechnung;Checkliste monatliche Geldabrechnung;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Finanzausgleichsformular ausfüllen und unterschreiben;;;Checkliste Finanzausgleich;Checkliste Finanzausgleich;52.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Finanzausgleichsformular zu Finanzamt bringen;;;Checkliste Finanzausgleich;Checkliste Finanzausgleich;52.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Finanzierung eines Lokals, das Tina eröffnen will;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Bettina Thebes, status=wartet auf Dokumentation seitens Tina
2;Formular für Finanzausgleich besorgen oder aus Internet ausdrucken;;;Checkliste Finanzausgleich;Checkliste Finanzausgleich;52.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Formularbearbeitung;;RB;;;0;;retired;window_logger_vb5;1;0;combo box item, account=RB
2;Formulartest;;RB;;;0;;retired;window_logger_vb5;1;0;combo box item, account=RB
2;Fortsetzung bzw. Aktualisierung Wohnungsinventur;;WF;;;0;;needs_review;taskliste;1;0;
2;Fortsetzung eventuell unterbrochener Projekte;;;Checkliste Hausarbeit;Checkliste Hausarbeit;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Friseursbesuch;;LE;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Funktionstest div. Kopfhörer (10');RWARTE;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=10min
2;Funktionstest div. Mäuse (10');PCARTA;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=10min
2;Funktionstest div. Tastaturen (10');PCARTA;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=10min
2;Für alle Anlagewerte Restlaufzeit und Rendite berechnen und in aktuelle Abrechnung schreiben;;;Checkliste jährliche Geldprüfung;Checkliste jährliche Geldprüfung;52.0;;active;kurtdoku;1;0;type=named, item_type=action
